area_code,event_id_30,monster_id_30,monster_weight_30,event_id_31,monster_id_31,monster_weight_31,event_id_32,monster_id_32,monster_weight_32,event_id_33,monster_id_33,monster_weight_33,event_id_34,monster_id_34,monster_weight_34,event_id_35,monster_id_35,monster_weight_35,event_id_36,monster_id_36,monster_weight_36,event_id_37,monster_id_37,monster_weight_37,event_id_38,monster_id_38,monster_weight_38,event_id_39,monster_id_39,monster_weight_39,event_id_40,monster_id_40,monster_weight_40,event_id_41,monster_id_41,monster_weight_41,event_id_42,monster_id_42,monster_weight_42,event_id_43,monster_id_43,monster_weight_43,event_id_44,monster_id_44,monster_weight_44,event_id_45,monster_id_45,monster_weight_45,event_id_46,monster_id_46,monster_weight_46,event_id_47,monster_id_47,monster_weight_47,event_id_48,monster_id_48,monster_weight_48,event_id_49,monster_id_49,monster_weight_49,event_id_50,monster_id_50,monster_weight_50,event_id_51,monster_id_51,monster_weight_51,event_id_52,monster_id_52,monster_weight_52,event_id_53,monster_id_53,monster_weight_53,event_id_54,monster_id_54,monster_weight_54,event_id_55,monster_id_55,monster_weight_55,event_id_56,monster_id_56,monster_weight_56,event_id_57,monster_id_57,monster_weight_57,event_id_58,monster_id_58,monster_weight_58,event_id_59,monster_id_59,monster_weight_59,event_id_60,monster_id_60,monster_weight_60,event_id_61,monster_id_61,monster_weight_61,event_id_62,monster_id_62,monster_weight_62,event_id_63,monster_id_63,monster_weight_63,event_id_64,monster_id_64,monster_weight_64,event_id_65,monster_id_65,monster_weight_65,event_id_66,monster_id_66,monster_weight_66,event_id_67,monster_id_67,monster_weight_67,event_id_68,monster_id_68,monster_weight_68,event_id_69,monster_id_69,monster_weight_69,event_id_70,monster_id_70,monster_weight_70,event_id_71,monster_id_71,monster_weight_71,event_id_72,monster_id_72,monster_weight_72,event_id_73,monster_id_73,monster_weight_73,event_id_74,monster_id_74,monster_weight_74,event_id_75,monster_id_75,monster_weight_75
393410,8,708000,588,9,235500,526,9,280500,526,9,281500,526,9,321500,526,9,277500,1053,9,303500,1053,0,0,0,0,0,0,0,0,0,14,5000700,263,14,5000670,263,14,5000690,1579,14,5000680,2105,15,531000,132,15,148000,132,15,605000,526,15,582000,1053,15,541000,1579,15,592000,2105,16,5000570,1579,16,5000580,2105,17,335000,526,18,335000,526,19,336000,526,20,336000,526,21,337000,526,22,337000,526,23,338000,526,24,338000,526,25,339000,526,26,339000,526,27,5000490,526,27,5000510,526,27,5000550,1053,28,774000,526,28,322000,526,28,560000,526,28,573000,526,28,105010,263,29,246000,789,29,254000,789,29,152000,789,30,131000,789,30,526000,789,30,159000,789
393444,8,708000,588,9,235500,526,9,280500,526,9,281500,526,9,321500,526,9,277500,1053,9,303500,1053,0,0,0,0,0,0,0,0,0,14,5000700,263,14,5000670,263,14,5000690,1579,14,5000680,2105,15,531000,132,15,148000,132,15,605000,526,15,582000,1053,15,541000,1579,15,592000,2105,16,5000570,1579,16,5000580,2105,17,335000,526,18,335000,526,19,336000,526,20,336000,526,21,337000,526,22,337000,526,23,338000,526,24,338000,526,25,339000,526,26,339000,526,27,5000490,526,27,5000510,526,27,5000550,1053,28,774000,526,28,322000,526,28,560000,526,28,573000,526,28,105010,263,29,246000,789,29,254000,789,29,152000,789,30,131000,789,30,526000,789,30,159000,789
393631,8,708000,588,9,235500,526,9,280500,526,9,281500,526,9,321500,526,9,277500,1053,9,303500,1053,0,0,0,0,0,0,0,0,0,14,5000700,263,14,5000670,263,14,5000690,1579,14,5000680,2105,15,531000,132,15,148000,132,15,605000,526,15,582000,1053,15,541000,1579,15,592000,2105,16,5000570,1579,16,5000580,2105,17,335000,526,18,335000,526,19,336000,526,20,336000,526,21,337000,526,22,337000,526,23,338000,526,24,338000,526,25,339000,526,26,339000,526,27,5000490,526,27,5000510,526,27,5000550,1053,28,774000,526,28,322000,526,28,560000,526,28,573000,526,28,105010,263,29,246000,789,29,254000,789,29,152000,789,30,131000,789,30,526000,789,30,159000,789
393649,8,708000,588,9,235500,588,9,280500,588,9,281500,588,9,321500,588,9,277500,1176,9,303500,1176,0,0,0,0,0,0,0,0,0,14,5000700,294,14,5000670,294,14,5000690,1765,14,5000680,2353,15,531000,147,15,148000,147,15,605000,588,15,582000,1176,15,541000,1765,15,592000,2353,16,5000570,1765,16,5000580,2353,17,335000,588,18,335000,588,19,336000,588,20,336000,588,21,337000,588,22,337000,588,23,338000,588,24,338000,588,25,339000,588,26,339000,588,27,5000490,588,27,5000510,588,27,5000550,1176,28,774000,588,28,322000,588,28,560000,588,28,573000,588,28,105010,294,29,246000,882,29,254000,882,29,152000,882,30,131000,882,30,526000,882,30,159000,882
393860,8,708000,588,9,235500,588,9,280500,588,9,281500,588,9,321500,588,9,277500,1176,9,303500,1176,0,0,0,0,0,0,0,0,0,14,5000700,294,14,5000670,294,14,5000690,1765,14,5000680,2353,15,531000,147,15,148000,147,15,605000,588,15,582000,1176,15,541000,1765,15,592000,2353,16,5000570,1765,16,5000580,2353,17,335000,588,18,335000,588,19,336000,588,20,336000,588,21,337000,588,22,337000,588,23,338000,588,24,338000,588,25,339000,588,26,339000,588,27,5000490,588,27,5000510,588,27,5000550,1176,28,774000,588,28,322000,588,28,560000,588,28,573000,588,28,105010,294,29,246000,882,29,254000,882,29,152000,882,30,131000,882,30,526000,882,30,159000,882
393878,8,708000,588,9,235500,588,9,280500,588,9,281500,588,9,321500,588,9,277500,1176,9,303500,1176,0,0,0,0,0,0,0,0,0,14,5000700,294,14,5000670,294,14,5000690,1765,14,5000680,2353,15,531000,147,15,148000,147,15,605000,588,15,582000,1176,15,541000,1765,15,592000,2353,16,5000570,1765,16,5000580,2353,17,335000,588,18,335000,588,19,336000,588,20,336000,588,21,337000,588,22,337000,588,23,338000,588,24,338000,588,25,339000,588,26,339000,588,27,5000490,588,27,5000510,588,27,5000550,1176,28,774000,588,28,322000,588,28,560000,588,28,573000,588,28,105010,294,29,246000,882,29,254000,882,29,152000,882,30,131000,882,30,526000,882,30,159000,882
394017,8,708000,588,9,235500,526,9,280500,526,9,281500,526,9,321500,526,9,277500,1053,9,303500,1053,0,0,0,0,0,0,0,0,0,14,5000700,263,14,5000670,263,14,5000690,1579,14,5000680,2105,15,531000,132,15,148000,132,15,605000,526,15,582000,1053,15,541000,1579,15,592000,2105,16,5000570,1579,16,5000580,2105,17,335000,526,18,335000,526,19,336000,526,20,336000,526,21,337000,526,22,337000,526,23,338000,526,24,338000,526,25,339000,526,26,339000,526,27,5000490,526,27,5000510,526,27,5000550,1053,28,774000,526,28,322000,526,28,560000,526,28,573000,526,28,105010,263,29,246000,789,29,254000,789,29,152000,789,30,131000,789,30,526000,789,30,159000,789
394025,8,708000,588,9,235500,526,9,280500,526,9,281500,526,9,321500,526,9,277500,1053,9,303500,1053,0,0,0,0,0,0,0,0,0,14,5000700,263,14,5000670,263,14,5000690,1579,14,5000680,2105,15,531000,132,15,148000,132,15,605000,526,15,582000,1053,15,541000,1579,15,592000,2105,16,5000570,1579,16,5000580,2105,17,335000,526,18,335000,526,19,336000,526,20,336000,526,21,337000,526,22,337000,526,23,338000,526,24,338000,526,25,339000,526,26,339000,526,27,5000490,526,27,5000510,526,27,5000550,1053,28,774000,526,28,322000,526,28,560000,526,28,573000,526,28,105010,263,29,246000,789,29,254000,789,29,152000,789,30,131000,789,30,526000,789,30,159000,789
394033,8,708000,588,9,235500,625,9,280500,625,9,281500,625,9,321500,625,9,277500,1250,9,303500,1250,0,0,0,0,0,0,0,0,0,14,5000700,313,14,5000670,313,14,5000690,1875,14,5000680,2500,15,531000,156,15,148000,156,15,605000,625,15,582000,1250,15,541000,1875,15,592000,2500,16,5000570,1875,16,5000580,2500,17,335000,625,18,335000,625,19,336000,625,20,336000,625,21,337000,625,22,337000,625,23,338000,625,24,338000,625,25,339000,625,26,339000,625,27,5000490,625,27,5000510,625,27,5000550,1250,28,774000,625,28,322000,625,28,560000,625,28,573000,625,28,105010,313,29,246000,938,29,254000,938,29,152000,938,30,131000,938,30,526000,938,30,159000,938
394050,8,708000,588,9,235500,625,9,280500,625,9,281500,625,9,321500,625,9,277500,1250,9,303500,1250,0,0,0,0,0,0,0,0,0,14,5000700,313,14,5000670,313,14,5000690,1875,14,5000680,2500,15,531000,156,15,148000,156,15,605000,625,15,582000,1250,15,541000,1875,15,592000,2500,16,5000570,1875,16,5000580,2500,17,335000,625,18,335000,625,19,336000,625,20,336000,625,21,337000,625,22,337000,625,23,338000,625,24,338000,625,25,339000,625,26,339000,625,27,5000490,625,27,5000510,625,27,5000550,1250,28,774000,625,28,322000,625,28,560000,625,28,573000,625,28,105010,313,29,246000,938,29,254000,938,29,152000,938,30,131000,938,30,526000,938,30,159000,938
394106,8,708000,588,9,235500,625,9,280500,625,9,281500,625,9,321500,625,9,277500,1250,9,303500,1250,0,0,0,0,0,0,0,0,0,14,5000700,313,14,5000670,313,14,5000690,1875,14,5000680,2500,15,531000,156,15,148000,156,15,605000,625,15,582000,1250,15,541000,1875,15,592000,2500,16,5000570,1875,16,5000580,2500,17,335000,625,18,335000,625,19,336000,625,20,336000,625,21,337000,625,22,337000,625,23,338000,625,24,338000,625,25,339000,625,26,339000,625,27,5000490,625,27,5000510,625,27,5000550,1250,28,774000,625,28,322000,625,28,560000,625,28,573000,625,28,105010,313,29,246000,938,29,254000,938,29,152000,938,30,131000,938,30,526000,938,30,159000,938
394114,8,708000,588,9,235500,526,9,280500,526,9,281500,526,9,321500,526,9,277500,1053,9,303500,1053,0,0,0,0,0,0,0,0,0,14,5000700,263,14,5000670,263,14,5000690,1579,14,5000680,2105,15,531000,132,15,148000,132,15,605000,526,15,582000,1053,15,541000,1579,15,592000,2105,16,5000570,1579,16,5000580,2105,17,335000,526,18,335000,526,19,336000,526,20,336000,526,21,337000,526,22,337000,526,23,338000,526,24,338000,526,25,339000,526,26,339000,526,27,5000490,526,27,5000510,526,27,5000550,1053,28,774000,526,28,322000,526,28,560000,526,28,573000,526,28,105010,263,29,246000,789,29,254000,789,29,152000,789,30,131000,789,30,526000,789,30,159000,789
394122,8,708000,588,9,235500,526,9,280500,526,9,281500,526,9,321500,526,9,277500,1053,9,303500,1053,0,0,0,0,0,0,0,0,0,14,5000700,263,14,5000670,263,14,5000690,1579,14,5000680,2105,15,531000,132,15,148000,132,15,605000,526,15,582000,1053,15,541000,1579,15,592000,2105,16,5000570,1579,16,5000580,2105,17,335000,526,18,335000,526,19,336000,526,20,336000,526,21,337000,526,22,337000,526,23,338000,526,24,338000,526,25,339000,526,26,339000,526,27,5000490,526,27,5000510,526,27,5000550,1053,28,774000,526,28,322000,526,28,560000,526,28,573000,526,28,105010,263,29,246000,789,29,254000,789,29,152000,789,30,131000,789,30,526000,789,30,159000,789
394246,8,708000,588,9,235500,588,9,280500,588,9,281500,588,9,321500,588,9,277500,1176,9,303500,1176,0,0,0,0,0,0,0,0,0,14,5000700,294,14,5000670,294,14,5000690,1765,14,5000680,2353,15,531000,147,15,148000,147,15,605000,588,15,582000,1176,15,541000,1765,15,592000,2353,16,5000570,1765,16,5000580,2353,17,335000,588,18,335000,588,19,336000,588,20,336000,588,21,337000,588,22,337000,588,23,338000,588,24,338000,588,25,339000,588,26,339000,588,27,5000490,588,27,5000510,588,27,5000550,1176,28,774000,588,28,322000,588,28,560000,588,28,573000,588,28,105010,294,29,246000,882,29,254000,882,29,152000,882,30,131000,882,30,526000,882,30,159000,882
394271,8,708000,588,9,235500,625,9,280500,625,9,281500,625,9,321500,625,9,277500,1250,9,303500,1250,0,0,0,0,0,0,0,0,0,14,5000700,313,14,5000670,313,14,5000690,1875,14,5000680,2500,15,531000,156,15,148000,156,15,605000,625,15,582000,1250,15,541000,1875,15,592000,2500,16,5000570,1875,16,5000580,2500,17,335000,625,18,335000,625,19,336000,625,20,336000,625,21,337000,625,22,337000,625,23,338000,625,24,338000,625,25,339000,625,26,339000,625,27,5000490,625,27,5000510,625,27,5000550,1250,28,774000,625,28,322000,625,28,560000,625,28,573000,625,28,105010,313,29,246000,938,29,254000,938,29,152000,938,30,131000,938,30,526000,938,30,159000,938
394289,8,708000,588,9,235500,588,9,280500,588,9,281500,588,9,321500,588,9,277500,1176,9,303500,1176,0,0,0,0,0,0,0,0,0,14,5000700,294,14,5000670,294,14,5000690,1765,14,5000680,2353,15,531000,147,15,148000,147,15,605000,588,15,582000,1176,15,541000,1765,15,592000,2353,16,5000570,1765,16,5000580,2353,17,335000,588,18,335000,588,19,336000,588,20,336000,588,21,337000,588,22,337000,588,23,338000,588,24,338000,588,25,339000,588,26,339000,588,27,5000490,588,27,5000510,588,27,5000550,1176,28,774000,588,28,322000,588,28,560000,588,28,573000,588,28,105010,294,29,246000,882,29,254000,882,29,152000,882,30,131000,882,30,526000,882,30,159000,882
401013,8,708000,588,9,235500,526,9,280500,526,9,281500,526,9,321500,526,9,277500,1053,9,303500,1053,0,0,0,0,0,0,0,0,0,14,5000700,263,14,5000670,263,14,5000690,1579,14,5000680,2105,15,531000,132,15,148000,132,15,605000,526,15,582000,1053,15,541000,1579,15,592000,2105,16,5000570,1579,16,5000580,2105,17,335000,526,18,335000,526,19,336000,526,20,336000,526,21,337000,526,22,337000,526,23,338000,526,24,338000,526,25,339000,526,26,339000,526,27,5000490,526,27,5000510,526,27,5000550,1053,28,774000,526,28,322000,526,28,560000,526,28,573000,526,28,105010,263,29,246000,789,29,254000,789,29,152000,789,30,131000,789,30,526000,789,30,159000,789
401030,8,708000,588,9,235500,588,9,280500,588,9,281500,588,9,321500,588,9,277500,1176,9,303500,1176,0,0,0,0,0,0,0,0,0,14,5000700,294,14,5000670,294,14,5000690,1765,14,5000680,2353,15,531000,147,15,148000,147,15,605000,588,15,582000,1176,15,541000,1765,15,592000,2353,16,5000570,1765,16,5000580,2353,17,335000,588,18,335000,588,19,336000,588,20,336000,588,21,337000,588,22,337000,588,23,338000,588,24,338000,588,25,339000,588,26,339000,588,27,5000490,588,27,5000510,588,27,5000550,1176,28,774000,588,28,322000,588,28,560000,588,28,573000,588,28,105010,294,29,246000,882,29,254000,882,29,152000,882,30,131000,882,30,526000,882,30,159000,882
401056,8,708000,588,9,235500,526,9,280500,526,9,281500,526,9,321500,526,9,277500,1053,9,303500,1053,0,0,0,0,0,0,0,0,0,14,5000700,263,14,5000670,263,14,5000690,1579,14,5000680,2105,15,531000,132,15,148000,132,15,605000,526,15,582000,1053,15,541000,1579,15,592000,2105,16,5000570,1579,16,5000580,2105,17,335000,526,18,335000,526,19,336000,526,20,336000,526,21,337000,526,22,337000,526,23,338000,526,24,338000,526,25,339000,526,26,339000,526,27,5000490,526,27,5000510,526,27,5000550,1053,28,774000,526,28,322000,526,28,560000,526,28,573000,526,28,105010,263,29,246000,789,29,254000,789,29,152000,789,30,131000,789,30,526000,789,30,159000,789
401064,8,708000,588,9,235500,588,9,280500,588,9,281500,588,9,321500,588,9,277500,1176,9,303500,1176,0,0,0,0,0,0,0,0,0,14,5000700,294,14,5000670,294,14,5000690,1765,14,5000680,2353,15,531000,147,15,148000,147,15,605000,588,15,582000,1176,15,541000,1765,15,592000,2353,16,5000570,1765,16,5000580,2353,17,335000,588,18,335000,588,19,336000,588,20,336000,588,21,337000,588,22,337000,588,23,338000,588,24,338000,588,25,339000,588,26,339000,588,27,5000490,588,27,5000510,588,27,5000550,1176,28,774000,588,28,322000,588,28,560000,588,28,573000,588,28,105010,294,29,246000,882,29,254000,882,29,152000,882,30,131000,882,30,526000,882,30,159000,882
401072,8,708000,588,9,235500,625,9,280500,625,9,281500,625,9,321500,625,9,277500,1250,9,303500,1250,0,0,0,0,0,0,0,0,0,14,5000700,313,14,5000670,313,14,5000690,1875,14,5000680,2500,15,531000,156,15,148000,156,15,605000,625,15,582000,1250,15,541000,1875,15,592000,2500,16,5000570,1875,16,5000580,2500,17,335000,625,18,335000,625,19,336000,625,20,336000,625,21,337000,625,22,337000,625,23,338000,625,24,338000,625,25,339000,625,26,339000,625,27,5000490,625,27,5000510,625,27,5000550,1250,28,774000,625,28,322000,625,28,560000,625,28,573000,625,28,105010,313,29,246000,938,29,254000,938,29,152000,938,30,131000,938,30,526000,938,30,159000,938
401081,8,708000,588,9,235500,625,9,280500,625,9,281500,625,9,321500,625,9,277500,1250,9,303500,1250,0,0,0,0,0,0,0,0,0,14,5000700,313,14,5000670,313,14,5000690,1875,14,5000680,2500,15,531000,156,15,148000,156,15,605000,625,15,582000,1250,15,541000,1875,15,592000,2500,16,5000570,1875,16,5000580,2500,17,335000,625,18,335000,625,19,336000,625,20,336000,625,21,337000,625,22,337000,625,23,338000,625,24,338000,625,25,339000,625,26,339000,625,27,5000490,625,27,5000510,625,27,5000550,1250,28,774000,625,28,322000,625,28,560000,625,28,573000,625,28,105010,313,29,246000,938,29,254000,938,29,152000,938,30,131000,938,30,526000,938,30,159000,938
401099,8,708000,588,9,235500,588,9,280500,588,9,281500,588,9,321500,588,9,277500,1176,9,303500,1176,0,0,0,0,0,0,0,0,0,14,5000700,294,14,5000670,294,14,5000690,1765,14,5000680,2353,15,531000,147,15,148000,147,15,605000,588,15,582000,1176,15,541000,1765,15,592000,2353,16,5000570,1765,16,5000580,2353,17,335000,588,18,335000,588,19,336000,588,20,336000,588,21,337000,588,22,337000,588,23,338000,588,24,338000,588,25,339000,588,26,339000,588,27,5000490,588,27,5000510,588,27,5000550,1176,28,774000,588,28,322000,588,28,560000,588,28,573000,588,28,105010,294,29,246000,882,29,254000,882,29,152000,882,30,131000,882,30,526000,882,30,159000,882
401315,8,708000,588,9,235500,588,9,280500,588,9,281500,588,9,321500,588,9,277500,1176,9,303500,1176,0,0,0,0,0,0,0,0,0,14,5000700,294,14,5000670,294,14,5000690,1765,14,5000680,2353,15,531000,147,15,148000,147,15,605000,588,15,582000,1176,15,541000,1765,15,592000,2353,16,5000570,1765,16,5000580,2353,17,335000,588,18,335000,588,19,336000,588,20,336000,588,21,337000,588,22,337000,588,23,338000,588,24,338000,588,25,339000,588,26,339000,588,27,5000490,588,27,5000510,588,27,5000550,1176,28,774000,588,28,322000,588,28,560000,588,28,573000,588,28,105010,294,29,246000,882,29,254000,882,29,152000,882,30,131000,882,30,526000,882,30,159000,882
401323,8,708000,588,9,235500,526,9,280500,526,9,281500,526,9,321500,526,9,277500,1053,9,303500,1053,10,249500,526,10,237500,1053,10,289000,26,14,5000700,263,14,5000670,263,14,5000690,1579,14,5000680,2105,15,531000,132,15,148000,132,15,605000,526,15,582000,1053,15,541000,1579,15,592000,2105,16,5000570,1579,16,5000580,2105,17,335000,526,18,335000,526,19,336000,526,20,336000,526,21,337000,526,22,337000,526,23,338000,526,24,338000,526,25,339000,526,26,339000,526,27,5000490,526,27,5000510,526,27,5000550,1053,28,774000,526,28,322000,526,28,560000,526,28,573000,526,28,105010,263,29,246000,789,29,254000,789,29,152000,789,30,131000,789,30,526000,789,30,159000,789
401331,8,708000,588,9,235500,588,9,280500,588,9,281500,588,9,321500,588,9,277500,1176,9,303500,1176,0,0,0,0,0,0,0,0,0,14,5000700,294,14,5000670,294,14,5000690,1765,14,5000680,2353,15,531000,147,15,148000,147,15,605000,588,15,582000,1176,15,541000,1765,15,592000,2353,16,5000570,1765,16,5000580,2353,17,335000,588,18,335000,588,19,336000,588,20,336000,588,21,337000,588,22,337000,588,23,338000,588,24,338000,588,25,339000,588,26,339000,588,27,5000490,588,27,5000510,588,27,5000550,1176,28,774000,588,28,322000,588,28,560000,588,28,573000,588,28,105010,294,29,246000,882,29,254000,882,29,152000,882,30,131000,882,30,526000,882,30,159000,882
401340,8,708000,588,9,235500,526,9,280500,526,9,281500,526,9,321500,526,9,277500,1053,9,303500,1053,0,0,0,0,0,0,0,0,0,14,5000700,263,14,5000670,263,14,5000690,1579,14,5000680,2105,15,531000,132,15,148000,132,15,605000,526,15,582000,1053,15,541000,1579,15,592000,2105,16,5000570,1579,16,5000580,2105,17,335000,526,18,335000,526,19,336000,526,20,336000,526,21,337000,526,22,337000,526,23,338000,526,24,338000,526,25,339000,526,26,339000,526,27,5000490,526,27,5000510,526,27,5000550,1053,28,774000,526,28,322000,526,28,560000,526,28,573000,526,28,105010,263,29,246000,789,29,254000,789,29,152000,789,30,131000,789,30,526000,789,30,159000,789
401358,8,708000,588,9,235500,526,9,280500,526,9,281500,526,9,321500,526,9,277500,1053,9,303500,1053,0,0,0,0,0,0,0,0,0,14,5000700,263,14,5000670,263,14,5000690,1579,14,5000680,2105,15,531000,132,15,148000,132,15,605000,526,15,582000,1053,15,541000,1579,15,592000,2105,16,5000570,1579,16,5000580,2105,17,335000,526,18,335000,526,19,336000,526,20,336000,526,21,337000,526,22,337000,526,23,338000,526,24,338000,526,25,339000,526,26,339000,526,27,5000490,526,27,5000510,526,27,5000550,1053,28,774000,526,28,322000,526,28,560000,526,28,573000,526,28,105010,263,29,246000,789,29,254000,789,29,152000,789,30,131000,789,30,526000,789,30,159000,789
401366,8,708000,588,9,235500,526,9,280500,526,9,281500,526,9,321500,526,9,277500,1053,9,303500,1053,0,0,0,0,0,0,0,0,0,14,5000700,263,14,5000670,263,14,5000690,1579,14,5000680,2105,15,531000,132,15,148000,132,15,605000,526,15,582000,1053,15,541000,1579,15,592000,2105,16,5000570,1579,16,5000580,2105,17,335000,526,18,335000,526,19,336000,526,20,336000,526,21,337000,526,22,337000,526,23,338000,526,24,338000,526,25,339000,526,26,339000,526,27,5000490,526,27,5000510,526,27,5000550,1053,28,774000,526,28,322000,526,28,560000,526,28,573000,526,28,105010,263,29,246000,789,29,254000,789,29,152000,789,30,131000,789,30,526000,789,30,159000,789
401374,8,708000,588,9,235500,588,9,280500,588,9,281500,588,9,321500,588,9,277500,1176,9,303500,1176,0,0,0,0,0,0,0,0,0,14,5000700,294,14,5000670,294,14,5000690,1765,14,5000680,2353,15,531000,147,15,148000,147,15,605000,588,15,582000,1176,15,541000,1765,15,592000,2353,16,5000570,1765,16,5000580,2353,17,335000,588,18,335000,588,19,336000,588,20,336000,588,21,337000,588,22,337000,588,23,338000,588,24,338000,588,25,339000,588,26,339000,588,27,5000490,588,27,5000510,588,27,5000550,1176,28,774000,588,28,322000,588,28,560000,588,28,573000,588,28,105010,294,29,246000,882,29,254000,882,29,152000,882,30,131000,882,30,526000,882,30,159000,882
402028,8,708000,588,9,235500,588,9,280500,588,9,281500,588,9,321500,588,9,277500,1176,9,303500,1176,0,0,0,0,0,0,0,0,0,14,5000700,294,14,5000670,294,14,5000690,1765,14,5000680,2353,15,531000,147,15,148000,147,15,605000,588,15,582000,1176,15,541000,1765,15,592000,2353,16,5000570,1765,16,5000580,2353,17,335000,588,18,335000,588,19,336000,588,20,336000,588,21,337000,588,22,337000,588,23,338000,588,24,338000,588,25,339000,588,26,339000,588,27,5000490,588,27,5000510,588,27,5000550,1176,28,774000,588,28,322000,588,28,560000,588,28,573000,588,28,105010,294,29,246000,882,29,254000,882,29,152000,882,30,131000,882,30,526000,882,30,159000,882
402036,8,708000,588,9,235500,588,9,280500,588,9,281500,588,9,321500,588,9,277500,1176,9,303500,1176,0,0,0,0,0,0,0,0,0,14,5000700,294,14,5000670,294,14,5000690,1765,14,5000680,2353,15,531000,147,15,148000,147,15,605000,588,15,582000,1176,15,541000,1765,15,592000,2353,16,5000570,1765,16,5000580,2353,17,335000,588,18,335000,588,19,336000,588,20,336000,588,21,337000,588,22,337000,588,23,338000,588,24,338000,588,25,339000,588,26,339000,588,27,5000490,588,27,5000510,588,27,5000550,1176,28,774000,588,28,322000,588,28,560000,588,28,573000,588,28,105010,294,29,246000,882,29,254000,882,29,152000,882,30,131000,882,30,526000,882,30,159000,882
402044,8,708000,588,9,235500,526,9,280500,526,9,281500,526,9,321500,526,9,277500,1053,9,303500,1053,0,0,0,0,0,0,0,0,0,14,5000700,263,14,5000670,263,14,5000690,1579,14,5000680,2105,15,531000,132,15,148000,132,15,605000,526,15,582000,1053,15,541000,1579,15,592000,2105,16,5000570,1579,16,5000580,2105,17,335000,526,18,335000,526,19,336000,526,20,336000,526,21,337000,526,22,337000,526,23,338000,526,24,338000,526,25,339000,526,26,339000,526,27,5000490,526,27,5000510,526,27,5000550,1053,28,774000,526,28,322000,526,28,560000,526,28,573000,526,28,105010,263,29,246000,789,29,254000,789,29,152000,789,30,131000,789,30,526000,789,30,159000,789
